Year,State,County,Population,Model-based Death Rate,Standard Deviation,Lower Confidence Limit,Upper Confidence Limit
2013,Arizona,"Gila County, AZ","53,026",22.32582,4.54824,15.14915,32.90532
2013,Arizona,"Graham County, AZ","37,456",19.20447,4.43064,12.42152,29.69801
2013,Arizona,"Greenlee County, AZ","8,918",13.88495,4.42129,7.74332,24.90027
2013,Arizona,"La Paz County, AZ","20,526",18.57699,4.80751,11.44222,30.16162
2013,Arizona,"Maricopa County, AZ","4,018,657",17.54073,0.65458,16.30467,18.87092
2013,Arizona,"Mohave County, AZ","203,322",28.34213,3.37748,22.49246,35.71588
2013,Arizona,"Navajo County, AZ","107,164",22.81277,3.75510,16.62547,31.30751
2013,Arizona,"Pima County, AZ","997,374",21.53388,1.42670,18.91921,24.51079
2013,Arizona,"Pinal County, AZ","385,574",13.37410,1.66698,10.50404,17.02963
2013,Arizona,"Santa Cruz County, AZ","46,902",8.64907,2.20427,5.36324,13.94790
2013,Arizona,"Yavapai County, AZ","214,539",28.81840,3.33513,23.02044,36.07915
2013,Arizona,"Yuma County, AZ","202,447",11.75053,1.94768,8.54500,16.15980
2013,Arkansas,"Arkansas County, AR","18,797",8.26190,2.44738,4.77767,14.28744
2013,Arkansas,"Ashley County, AR","21,289",10.64934,3.03499,6.27516,18.07606
2013,Arkansas,"Baxter County, AR","41,000",16.31212,3.80779,10.49979,25.34550
2013,Arkansas,"Benton County, AR","239,559",10.02264,1.65537,7.29634,13.76839
2013,Arkansas,"Boone County, AR","37,353",12.18472,3.07359,7.59035,19.56239
2013,Arkansas,"Bradley County, AR","11,120",6.29274,2.19248,3.34579,11.83737
2013,Arkansas,"Calhoun County, AR","5,190",10.31724,3.80501,5.31522,20.03188
2013,Arkansas,"Carroll County, AR","27,815",16.79280,4.20914,10.48989,26.88643
2013,Arkansas,"Chicot County, AR","11,370",7.24489,2.39621,3.96112,13.25247
2013,Arkansas,"Clark County, AR","22,600",6.00573,1.86319,3.39441,10.62827
2013,Arkansas,"Clay County, AR","15,482",11.96855,3.52635,6.93974,20.64348
2013,Arkansas,"Cleburne County, AR","25,645",12.39318,3.37510,7.46055,20.59327
2013,Arkansas,"Cleveland County, AR","8,517",7.22014,2.49170,3.85886,13.51149
2013,Arkansas,"Columbia County, AR","24,282",8.60822,2.48842,5.03790,14.71130
2013,Arkansas,"Conway County, AR","21,091",10.79192,3.06871,6.36493,18.29714
2013,Arkansas,"Craighead County, AR","101,682",14.68026,2.82369,10.16889,21.19788
2013,Arkansas,"Crawford County, AR","61,708",18.42054,3.80077,12.44102,27.27754
2013,Arkansas,"Crittenden County, AR","49,677",10.22586,2.51642,6.43853,16.24339
2013,Arkansas,"Cross County, AR","17,521",12.53426,3.64845,7.31182,21.49318
2013,Arkansas,"Dallas County, AR","7,896",6.28348,2.27310,3.27222,12.06812
2013,Arkansas,"Desha County, AR","12,497",6.23390,2.11813,3.36007,11.56841
2013,Arkansas,"Drew County, AR","18,684",9.61673,2.84010,5.56958,16.60598
2013,Arkansas,"Faulkner County, AR","119,251",9.33911,1.93101,6.30224,13.83978
2013,Arkansas,"Franklin County, AR","17,917",13.59525,3.81574,8.06885,22.90901
2013,Arkansas,"Fulton County, AR","12,175",13.35332,3.98599,7.69287,23.17916
2013,Arkansas,"Garland County, AR","97,734",22.14704,3.78676,15.95067,30.75295
2013,Arkansas,"Grant County, AR","18,047",9.39172,2.79974,5.41453,16.29235
2013,Arkansas,"Greene County, AR","43,176",10.74146,2.67151,6.73086,17.13861
2013,Arkansas,"Hempstead County, AR","22,434",6.25767,1.90580,3.56956,10.97132
2013,Arkansas,"Hot Spring County, AR","33,534",11.29943,2.96168,6.92124,18.45161
2013,Arkansas,"Howard County, AR","13,541",6.59609,2.22387,3.57018,12.18979
2013,Arkansas,"Independence County, AR","36,899",10.07375,2.62633,6.18479,16.41021
2013,Arkansas,"Izard County, AR","13,420",15.21074,4.40433,8.89406,26.01463
2013,Arkansas,"Jackson County, AR","17,741",11.64188,3.37659,6.80278,19.92817
2013,Arkansas,"Jefferson County, AR","73,233",6.78992,1.66880,4.27662,10.77888
2013,Arkansas,"Johnson County, AR","25,941",10.90373,2.99324,6.53885,18.18412
2013,Arkansas,"Lafayette County, AR","7,279",7.36288,2.68126,3.82062,14.19429
2013,Arkansas,"Lawrence County, AR","17,051",10.96019,3.21076,6.37291,18.85143
2013,Arkansas,"Lee County, AR","9,996",8.45065,2.91813,4.51510,15.81952
2013,Arkansas,"Lincoln County, AR","14,070",9.06222,2.83766,5.09709,16.11219
2013,Arkansas,"Little River County, AR","12,743",9.19019,2.87329,5.17339,16.32720
2013,Arkansas,"Logan County, AR","22,034",15.78323,4.18495,9.61712,25.90718
2013,Arkansas,"Lonoke County, AR","70,775",14.13126,3.02252,9.41653,21.21139
2013,Arkansas,"Madison County, AR","15,690",7.83750,2.46794,4.39633,13.97543
2013,Arkansas,"Marion County, AR","16,449",12.98874,3.75377,7.60244,22.19477
2013,Arkansas,"Miller County, AR","43,439",5.71459,1.59494,3.40058,9.60416
2013,Arkansas,"Mississippi County, AR","44,642",10.35414,2.58366,6.48008,16.54507
2013,Arkansas,"Monroe County, AR","7,693",6.74484,2.43916,3.51333,12.95195
2013,Arkansas,"Montgomery County, AR","9,254",10.19506,3.36985,5.57599,18.64284
2013,Arkansas,"Nevada County, AR","8,767",6.48709,2.33958,3.38404,12.43787
2013,Arkansas,"Newton County, AR","8,045",14.99351,4.75964,8.37539,26.84660
2013,Arkansas,"Ouachita County, AR","24,957",8.03016,2.32459,4.69615,13.73238
2013,Arkansas,"Perry County, AR","10,334",10.34626,3.29849,5.76665,18.56632
2013,Arkansas,"Phillips County, AR","20,435",6.02706,1.90521,3.37386,10.76815
2013,Arkansas,"Pike County, AR","11,117",13.12543,4.03599,7.45202,23.12450
2013,Arkansas,"Poinsett County, AR","24,184",12.34993,3.33527,7.46059,20.43968
2013,Arkansas,"Polk County, AR","20,344",12.46408,3.46900,7.42683,20.92022
2013,Arkansas,"Pope County, AR","62,612",8.04348,1.97045,5.07347,12.75134
2013,Arkansas,"Prairie County, AR","8,381",7.53087,2.68643,3.95268,14.35161
2013,Arkansas,"Pulaski County, AR","391,745",13.84061,1.69019,10.92259,17.53944
2013,Arkansas,"Randolph County, AR","17,628",10.44531,3.04953,6.08328,17.93579
2013,Arkansas,"St. Francis County, AR","27,442",6.63980,1.97189,3.83546,11.49743
2013,Arkansas,"Saline County, AR","113,380",12.46552,2.42100,8.60446,18.05954
2013,Arkansas,"Scott County, AR","10,908",17.00468,5.08463,9.79023,29.54486
2013,Arkansas,"Searcy County, AR","7,992",11.42398,3.73350,6.28584,20.76629
2013,Arkansas,"Sebastian County, AR","127,266",12.04699,2.28371,8.38584,17.30632
2013,Arkansas,"Sevier County, AR","17,358",9.62225,2.94530,5.47543,16.91347
2013,Arkansas,"Sharp County, AR","17,041",19.28074,5.21386,11.64467,31.93432
2013,Arkansas,"Stone County, AR","12,434",10.62063,3.32909,5.97154,18.89427
2013,Arkansas,"Union County, AR","40,619",10.69601,2.71121,6.64875,17.20855
2013,Arkansas,"Van Buren County, AR","16,988",9.91282,2.97667,5.69487,17.25877
2013,Arkansas,"Washington County, AR","216,107",7.52244,1.40584,5.26239,10.75451
2013,Arkansas,"White County, AR","78,590",12.17447,2.62507,8.08742,18.33044
2013,Arkansas,"Woodruff County, AR","7,029",10.32116,3.53927,5.53545,19.24827
2013,Arkansas,"Yell County, AR","21,823",10.61924,3.00232,6.28079,17.95604
2013,California,"Alameda County, CA","1,579,508",11.01220,0.80543,9.54676,12.70312
2013,California,"Alpine County, CA","1,131",16.16331,6.11278,8.20747,31.83423
2013,California,"Amador County, CA","36,624",20.14305,4.59104,13.09103,30.99486
2013,California,"Butte County, CA","221,649",25.97798,3.09440,20.61801,32.73305
2013,California,"Calaveras County, CA","44,658",20.37184,4.44468,13.47155,30.81280
2013,California,"Colusa County, CA","21,239",10.80932,3.08916,6.36134,18.37242
2013,California,"Contra Costa County, CA","1,093,253",12.60980,1.02676,10.75797,14.78113
2013,California,"Del Norte County, CA","27,821",19.33078,4.76079,12.16842,30.71834
2013,California,"El Dorado County, CA","181,529",18.34545,2.70367,13.80471,24.38158
2013,California,"Fresno County, CA","951,143",9.63674,0.94224,7.96666,11.65747
2013,California,"Glenn County, CA","27,784",17.42325,4.34786,10.90473,27.84265
2013,California,"Humboldt County, CA","134,447",30.74223,4.17820,23.63611,39.98700
2013,California,"Imperial County, CA","176,301",15.39960,2.44488,11.34494,20.90601
2013,California,"Inyo County, CA","18,348",18.53515,4.94276,11.26526,30.50368
2013,California,"Kern County, CA","862,727",20.81044,1.49968,18.07875,23.95585
2013,California,"Kings County, CA","150,237",12.16833,2.20002,8.60791,17.20474
2013,California,"Lake County, CA","63,811",43.92446,6.88809,32.47554,59.41401
2013,California,"Lassen County, CA","32,128",29.72289,6.41443,19.73765,44.76655
2013,California,"Los Angeles County, CA","9,987,189",8.16483,0.28365,7.62779,8.73986
2013,California,"Madera County, CA","151,295",12.81102,2.27216,9.11954,17.99931
2013,California,"Marin County, CA","258,441",14.69473,2.06355,11.20271,19.27714
2013,California,"Mariposa County, CA","17,840",21.54187,5.62310,13.21891,35.11189
2013,California,"Mendocino County, CA","87,070",24.16930,4.16887,17.35917,33.65428
2013,California,"Merced County, CA","261,888",12.36814,1.84253,9.27926,16.48697
2013,California,"Modoc County, CA","9,154",20.35664,5.92983,11.86848,34.91673
2013,California,"Mono County, CA","14,064",9.78484,3.00682,5.55722,17.23339
2013,California,"Monterey County, CA","426,163",12.51382,1.53867,9.85986,15.88341
2013,California,"Napa County, CA","139,522",11.25823,2.12682,7.84695,16.15510
2013,California,"Nevada County, CA","97,969",21.22436,3.68333,15.21498,29.61181
2013,California,"Orange County, CA","3,105,262",11.50973,0.59801,10.39735,12.74151
2013,California,"Placer County, CA","365,415",12.84407,1.66202,9.99739,16.50270
2013,California,"Plumas County, CA","18,901",29.71758,7.22166,18.81244,46.95536
2013,California,"Riverside County, CA","2,286,087",13.82002,0.76193,12.40738,15.39399
2013,California,"Sacramento County, CA","1,457,283",16.57503,1.03877,14.66416,18.73556
2013,California,"San Benito County, CA","57,320",10.29724,2.47277,6.55124,16.18899
2013,California,"San Bernardino County, CA","2,082,101",6.08126,0.51469,5.15612,7.17274
2013,California,"San Diego County, CA","3,210,788",13.31070,0.63422,12.12569,14.61192
2013,California,"San Francisco County, CA","839,695",16.03906,1.31991,13.66060,18.83232
2013,California,"San Joaquin County, CA","701,831",15.47670,1.40364,12.96994,18.46890
2013,California,"San Luis Obispo County, CA","275,713",13.82912,1.93884,10.54718,18.13367
2013,California,"San Mateo County, CA","749,131",7.74903,0.92010,6.15464,9.75701
2013,California,"Santa Barbara County, CA","434,503",12.25557,1.50738,9.65561,15.55666
2013,California,"Santa Clara County, CA","1,866,050",8.11507,0.63292,6.96940,9.44952
2013,California,"Santa Cruz County, CA","268,836",16.04703,2.14597,12.38869,20.78725
2013,California,"Shasta County, CA","178,447",27.10599,3.46536,21.16037,34.72475
2013,California,"Sierra County, CA","3,031",23.22704,7.95228,12.46689,43.27890
2013,California,"Siskiyou County, CA","43,550",15.33717,3.55649,9.89774,23.76441
2013,California,"Solano County, CA","423,634",12.52655,1.54311,9.86556,15.90647
2013,California,"Sonoma County, CA","493,870",9.06613,1.19425,7.02546,11.69947
2013,California,"Stanislaus County, CA","523,313",14.21839,1.52147,11.54828,17.50679
2013,California,"Sutter County, CA","94,457",13.72365,2.74163,9.37937,20.08456
2013,California,"Tehama County, CA","62,878",11.74694,2.68304,7.62853,18.09160
2013,California,"Trinity County, CA","13,427",21.97372,6.02550,13.18516,36.62824
2013,California,"Tulare County, CA","452,259",8.48772,1.18685,6.47791,11.12199
2013,California,"Tuolumne County, CA","53,975",23.26922,4.66998,15.87533,34.10905
2013,California,"Ventura County, CA","837,729",14.78012,1.26387,12.51050,17.46237
2013,California,"Yolo County, CA","206,267",10.99160,1.85411,7.95028,15.19858
2013,California,"Yuba County, CA","73,082",9.92004,2.27775,6.42834,15.31035
2013,Colorado,"Alamosa County, CO","15,794",21.47131,5.75311,13.02174,35.41280
2013,Colorado,"Arapahoe County, CO","609,089",16.50484,1.54948,13.74704,19.81697
2013,Colorado,"Archuleta County, CO","12,225",11.28894,3.42728,6.44962,19.76133
2013,Colorado,"Baca County, CO","3,656",12.76652,4.60720,6.65733,24.48631
2013,Colorado,"Bent County, CO","5,759",14.97434,4.95774,8.18241,27.40568
2013,Colorado,"Boulder County, CO","1,662,038",15.66884,0.94752,13.92185,17.63568
2013,Colorado,"Chaffee County, CO","18,375",14.18417,3.93711,8.46240,23.77725
2013,Colorado,"Cheyenne County, CO","1,878",7.02670,3.12811,3.23498,15.26485
2013,Colorado,"Clear Creek County, CO","9,025",13.66367,4.34711,7.62452,24.49417
2013,Colorado,"Conejos County, CO","8,199",21.89802,6.45832,12.69061,37.78779
2013,Colorado,"Costilla County, CO","3,540",23.06994,7.72470,12.53137,42.47632
2013,Colorado,"Crowley County, CO","5,352",13.77786,4.72267,7.39132,25.68947
2013,Colorado,"Custer County, CO","4,260",16.89952,5.85510,9.01289,31.69305
2013,Colorado,"Delta County, CO","30,349",11.58132,3.03218,7.09578,18.90054
2013,Colorado,"Denver County, CO","649,270",18.79289,1.61738,15.89006,22.22691
2013,Colorado,"Dolores County, CO","2,033",14.72260,5.83997,7.27149,29.81382
2013,Colorado,"Douglas County, CO","306,407",9.12209,1.43290,6.74135,12.34522
2013,Colorado,"Eagle County, CO","52,814",9.80848,2.43572,6.15266,15.64226
2013,Colorado,"Elbert County, CO","23,543",10.60489,2.99020,6.28098,17.90974
2013,Colorado,"El Paso County, CO","655,178",16.87796,1.51843,14.16406,20.11280
2013,Colorado,"Fremont County, CO","46,360",16.62073,3.74448,10.85200,25.45617
2013,Colorado,"Garfield County, CO","56,945",12.68485,2.91143,8.22126,19.57433
2013,Colorado,"Gilpin County, CO","5,535",11.55110,4.06650,6.10666,21.85261
2013,Colorado,"Grand County, CO","14,320",9.52870,2.90453,5.43303,16.71349
2013,Colorado,"Gunnison County, CO","15,597",9.02788,2.76177,5.13830,15.86364
2013,Colorado,"Hinsdale County, CO",803,12.43879,5.33449,5.86137,26.40268
2013,Colorado,"Huerfano County, CO","6,465",30.65291,8.93341,17.86740,52.58992
2013,Colorado,"Jackson County, CO","1,338",14.13250,5.83875,6.81258,29.32263
2013,Colorado,"Kiowa County, CO","1,393",9.22340,3.88995,4.39076,19.37778
2013,Colorado,"Kit Carson County, CO","8,259",7.43456,2.60628,3.93959,14.03242
2013,Colorado,"Lake County, CO","7,276",13.52959,4.44336,7.42501,24.65682
2013,Colorado,"La Plata County, CO","53,432",11.81904,2.79585,7.56622,18.46496
2013,Colorado,"Larimer County, CO","316,426",18.00221,2.15556,14.27121,22.71051
2013,Colorado,"Las Animas County, CO","14,404",24.94751,6.50808,15.31105,40.64929
2013,Colorado,"Lincoln County, CO","5,435",9.85164,3.46577,5.21032,18.63040
2013,Colorado,"Logan County, CO","22,182",12.93780,3.58274,7.72822,21.66537
2013,Colorado,"Mesa County, CO","147,249",14.31857,2.46800,10.28620,19.93299
2013,Colorado,"Mineral County, CO",732,13.20624,6.23047,5.85923,29.76864
2013,Colorado,"Moffat County, CO","13,129",12.66653,3.76339,7.31399,21.93664
2013,Colorado,"Montezuma County, CO","25,575",12.90894,3.46212,7.82484,21.29896
2013,Colorado,"Montrose County, CO","40,584",10.80703,2.74517,6.71177,17.40363
2013,Colorado,"Morgan County, CO","28,217",11.65059,3.14951,7.03737,19.29364
2013,Colorado,"Otero County, CO","18,449",15.82893,4.32702,9.51076,26.34614
2013,Colorado,"Ouray County, CO","4,554",12.78323,4.58832,6.68677,24.44513
2013,Colorado,"Park County, CO","16,190",12.19833,3.50752,7.15682,20.79294
2013,Colorado,"Phillips County, CO","4,384",8.05197,3.03482,4.09714,15.82826
2013,Colorado,"Pitkin County, CO","17,474",10.20898,3.00522,5.92184,17.60051
2013,Colorado,"Prowers County, CO","12,319",11.30041,3.49628,6.39522,19.97014
2013,Colorado,"Pueblo County, CO","161,096",25.82496,3.50376,19.86479,33.57652
2013,Colorado,"Rio Blanco County, CO","6,699",13.25883,4.43597,7.20508,24.40142
2013,Colorado,"Rio Grande County, CO","11,674",22.59897,6.30973,13.44583,37.98775
2013,Colorado,"Routt County, CO","23,610",13.42368,3.63226,8.10491,22.23964
2013,Colorado,"Saguache County, CO","6,240",15.22997,4.93553,8.41744,27.56339
2013,Colorado,"San Juan County, CO",692,12.55265,5.37539,5.92043,26.62027
2013,Colorado,"San Miguel County, CO","7,632",10.79354,3.67482,5.81170,20.05211
2013,Colorado,"Sedgwick County, CO","2,338",9.82208,4.06428,4.73031,20.39845
2013,Colorado,"Summit County, CO","28,741",10.71438,2.93828,6.42941,17.86129
2013,Colorado,"Teller County, CO","23,372",14.34501,3.81790,8.72518,23.58543
2013,Colorado,"Washington County, CO","4,731",7.39351,2.67711,3.84819,14.20721
2013,Colorado,"Yuma County, CO","10,139",4.34655,1.65905,2.19558,8.60645
2013,Connecticut,"Fairfield County, CT","940,189",12.04050,1.07201,10.12262,14.32251
2013,Connecticut,"Hartford County, CT","897,837",16.91494,1.31739,14.52997,19.69223
2013,Connecticut,"Litchfield County, CT","186,866",20.06859,2.83118,15.28080,26.35864
2013,Connecticut,"Middlesex County, CT","165,390",14.38910,2.38316,10.46591,19.78321
2013,Connecticut,"New Haven County, CT","863,035",18.44333,1.40557,15.89422,21.40217
2013,Connecticut,"New London County, CT","273,093",22.20483,2.59048,17.70597,27.84875
2013,Connecticut,"Tolland County, CT","151,831",10.76593,2.00378,7.54121,15.36930
2013,Connecticut,"Windham County, CT","117,551",18.55854,3.16464,13.37736,25.74795
2013,Delaware,"Kent County, DE","169,144",18.77979,2.81705,14.06240,25.08197
2013,Delaware,"New Castle County, DE","548,614",17.88533,1.69707,14.86805,21.51598
2013,Delaware,"Sussex County, DE","206,304",17.75381,2.52665,13.48666,23.37252
2013,District of Columbia,"District of Columbia, DC","651,559",15.98454,1.47711,13.35133,19.13791
2013,Florida,"Alachua County, FL","252,585",8.66708,1.47554,6.25062,12.01858
2013,Florida,"Baker County, FL","27,008",16.90896,4.22090,10.58024,27.02313
2013,Florida,"Bay County, FL","174,704",13.45119,2.23623,9.77234,18.51498
2013,Florida,"Bradford County, FL","26,804",22.29379,5.35046,14.18707,35.04096
2013,Florida,"Brevard County, FL","550,478",20.02369,1.80380,16.80005,23.86674
2013,Florida,"Broward County, FL","1,836,869",11.20970,0.75763,9.82314,12.79239
2013,Florida,"Calhoun County, FL","14,582",10.24548,3.10742,5.85621,17.92570
2013,Florida,"Charlotte County, FL","164,801",6.26770,1.31957,4.20104,9.35100
2013,Florida,"Citrus County, FL","138,888",20.53228,3.19784,15.21056,27.71725
2013,Florida,"Clay County, FL","195,732",19.13299,2.70083,14.56603,25.13382
2013,Florida,"Collier County, FL","339,133",11.30833,1.58084,8.63093,14.81658
2013,Florida,"Columbia County, FL","67,444",17.68750,3.60500,12.00017,26.07403
2013,Florida,"DeSoto County, FL","34,903",9.08029,2.43076,5.50874,14.96921
2013,Florida,"Dixie County, FL","16,084",27.33578,6.99238,16.92629,44.15807
