Year,State,County,Population,Model-based Death Rate,Standard Deviation,Lower Confidence Limit,Upper Confidence Limit
2019,Alaska,"Aleutians West Census Area, AK","5,702",12.17100,4.43937,6.30873,23.48362
2019,Alaska,"Anchorage Borough, AK","288,790",19.28779,2.33026,15.25868,24.38155
2019,Alaska,"Bethel Census Area, AK","18,493",13.69253,3.95906,8.01305,23.40344
2019,Alaska,"Bristol Bay Borough, AK",840,19.29586,8.92259,8.67226,42.93904
2019,Alaska,"Denali Borough, AK","2,125",14.58376,6.26115,6.86702,30.97573
2019,Alaska,"Dillingham Census Area, AK","4,932",18.10724,6.52449,9.45004,34.69951
2019,Alaska,"Fairbanks North Star Borough, AK","97,088",18.42609,3.36161,12.99504,26.12994
2019,Alaska,"Haines Borough, AK","2,561",12.37981,5.35245,5.80396,26.40882
2019,Alaska,"Juneau Borough, AK","32,038",21.62993,5.04878,13.92278,33.60675
2019,Alaska,"Kenai Peninsula Borough, AK","58,914",21.87246,4.37480,14.94000,32.02141
2019,Alaska,"Ketchikan Gateway Borough, AK","13,905",16.80134,4.87748,9.81170,28.77067
2019,Alaska,"Kodiak Island Borough, AK","13,209",15.35507,4.49713,8.92905,26.40706
2019,Alaska,"Lake and Peninsula Borough, AK","1,583",16.81560,7.38239,7.80906,36.21367
2019,Alaska,"Matanuska-Susitna Borough, AK","108,578",19.80876,3.40286,14.24493,27.54598
2019,Alaska,"Nome Census Area, AK","10,040",12.05897,4.03779,6.55049,22.20302
2019,Alaska,"North Slope Borough, AK","9,433",13.72451,4.52919,7.51350,25.07653
2019,Alaska,"Northwest Arctic Borough, AK","7,673",7.72844,3.13668,3.76546,15.86481
2019,Alaska,"Prince of Wales-Outer Ketchikan Census Area, AK","6,211",15.11268,4.91155,8.33868,27.39017
2019,Alaska,"Sitka Borough, AK","8,501",16.60544,5.29032,9.25789,29.78693
2019,Alaska,"Skagway-Hoonah-Angoon Census Area, AK","3,337",11.71773,4.91497,5.59660,24.53612
2019,Alaska,"Southeast Fairbanks Census Area, AK","6,879",12.49467,4.20376,6.76935,23.06349
2019,Alaska,"Valdez-Cordova Census Area, AK","6,509",26.91199,8.41274,15.15272,47.81094
2019,Alaska,"Wade Hampton Census Area, AK","8,384",12.32699,4.38293,6.48167,23.44894
2019,Alaska,"Wrangell-Petersburg Census Area, AK","5,807",19.15562,6.39513,10.42044,35.21256
2019,Alaska,"Yakutat Borough, AK",576,14.78181,6.14539,7.09802,30.78553
2019,Alaska,"Yukon-Koyukuk Census Area, AK","5,254",16.74074,5.82076,8.91105,31.45638
2019,Arizona,"Apache County, AZ","71,920",12.96683,2.82707,8.57634,19.60620
2019,Arizona,"Cochise County, AZ","127,248",21.69846,3.42571,16.01100,29.40794
2019,Arizona,"Coconino County, AZ","143,967",17.67893,2.87054,12.93666,24.16080
2019,Arizona,"Gila County, AZ","54,077",31.18790,5.78067,21.87795,44.46219
2019,Arizona,"Graham County, AZ","38,890",24.58601,5.34768,16.27662,37.14133
2019,Arizona,"Greenlee County, AZ","9,467",19.88378,6.15240,11.25201,35.13978
2019,Arizona,"La Paz County, AZ","21,257",21.67527,5.46954,13.49601,34.80055
2019,Arizona,"Maricopa County, AZ","4,492,261",27.18745,0.77371,25.71320,28.74669
2019,Arizona,"Mohave County, AZ","213,846",24.36976,3.02478,19.15852,30.99935
2019,Arizona,"Navajo County, AZ","111,037",22.97132,3.72730,16.81297,31.38723
2019,Arizona,"Pima County, AZ","1,049,261",28.82565,1.62275,25.82062,32.18139
2019,Arizona,"Pinal County, AZ","461,640",18.01313,1.83890,14.76883,21.97131
2019,Arizona,"Santa Cruz County, AZ","46,728",14.17867,3.34929,9.08201,22.13837
2019,Arizona,"Yavapai County, AZ","236,062",36.21166,3.65162,29.76056,44.06334
2019,Arizona,"Yuma County, AZ","214,182",19.29661,2.62776,14.82895,25.11234
2019,Arkansas,"Arkansas County, AR","17,515",13.35158,3.83140,7.84145,22.73729
2019,Arkansas,"Ashley County, AR","19,742",14.36226,4.00584,8.54921,24.13026
2019,Arkansas,"Baxter County, AR","41,978",19.43715,4.36732,12.70398,29.73768
2019,Arkansas,"Benton County, AR","279,835",11.71389,1.73831,8.79733,15.59730
2019,Arkansas,"Boone County, AR","37,616",17.15949,4.09208,10.94780,26.89790
2019,Arkansas,"Bradley County, AR","10,792",9.21950,3.16484,4.94169,17.20349
2019,Arkansas,"Calhoun County, AR","5,137",12.58546,4.61355,6.50509,24.35156
2019,Arkansas,"Carroll County, AR","28,352",22.45893,5.35564,14.32870,35.20382
2019,Arkansas,"Chicot County, AR","10,189",10.01064,3.28022,5.50002,18.22156
2019,Arkansas,"Clark County, AR","22,365",7.69350,2.35058,4.38146,13.51010
2019,Arkansas,"Clay County, AR","14,494",20.25129,5.72030,11.98426,34.22974
2019,Arkansas,"Cleburne County, AR","25,019",13.97546,3.76273,8.45568,23.09873
2019,Arkansas,"Cleveland County, AR","7,937",10.62444,3.62470,5.71372,19.75914
2019,Arkansas,"Columbia County, AR","23,496",11.56520,3.26320,6.84674,19.53686
2019,Arkansas,"Conway County, AR","20,905",15.19172,4.17244,9.10708,25.33971
2019,Arkansas,"Craighead County, AR","110,772",11.13778,2.25222,7.57658,16.36963
2019,Arkansas,"Crawford County, AR","63,406",16.34901,3.44853,10.94739,24.40627
2019,Arkansas,"Crittenden County, AR","47,924",14.45389,3.37555,9.30178,22.46217
2019,Arkansas,"Cross County, AR","16,333",15.99639,4.58015,9.40463,27.21211
2019,Arkansas,"Dallas County, AR","6,951",9.29361,3.33541,4.86134,17.77048
2019,Arkansas,"Desha County, AR","11,400",8.60998,2.89640,4.66546,15.89227
2019,Arkansas,"Drew County, AR","18,092",13.73427,3.94650,8.06042,23.40327
2019,Arkansas,"Faulkner County, AR","125,828",14.62789,2.64284,10.34951,20.67653
2019,Arkansas,"Franklin County, AR","17,737",17.13989,4.70462,10.27774,28.58101
2019,Arkansas,"Fulton County, AR","12,516",21.23496,6.08009,12.48434,36.12355
2019,Arkansas,"Garland County, AR","99,472",23.81850,3.95643,17.30831,32.77607
2019,Arkansas,"Grant County, AR","18,287",14.12893,4.06466,8.28799,24.09007
2019,Arkansas,"Greene County, AR","45,316",13.60867,3.23767,8.68806,21.30831
2019,Arkansas,"Hempstead County, AR","21,568",10.11798,2.98283,5.86563,17.45719
2019,Arkansas,"Hot Spring County, AR","33,784",13.95195,3.54855,8.65959,22.48009
2019,Arkansas,"Howard County, AR","13,219",8.52008,2.84044,4.63882,15.65082
2019,Arkansas,"Independence County, AR","37,819",12.39982,3.13320,7.71758,19.92134
2019,Arkansas,"Izard County, AR","13,620",19.22997,5.45724,11.35127,32.57164
2019,Arkansas,"Jackson County, AR","16,782",14.84805,4.23477,8.74548,25.21110
2019,Arkansas,"Jefferson County, AR","67,137",12.69377,2.83405,8.31863,19.37323
2019,Arkansas,"Johnson County, AR","26,596",14.31729,3.79759,8.72141,23.50323
2019,Arkansas,"Lafayette County, AR","6,656",8.46164,3.07573,4.39457,16.29490
2019,Arkansas,"Lawrence County, AR","16,440",15.63847,4.45636,9.21480,26.54223
2019,Arkansas,"Lee County, AR","8,889",13.18637,4.48063,7.10731,24.47104
2019,Arkansas,"Lincoln County, AR","13,012",14.77793,4.49846,8.43210,25.90352
2019,Arkansas,"Little River County, AR","12,368",14.11033,4.30212,8.04471,24.75309
2019,Arkansas,"Logan County, AR","21,495",19.70132,5.09342,12.13974,31.97255
2019,Arkansas,"Lonoke County, AR","73,648",18.12030,3.61054,12.39512,26.49325
2019,Arkansas,"Madison County, AR","16,519",10.60222,3.26275,6.01644,18.68597
2019,Arkansas,"Marion County, AR","16,645",17.31602,4.86300,10.27383,29.18674
2019,Arkansas,"Miller County, AR","43,370",9.36260,2.47147,5.71657,15.33749
2019,Arkansas,"Mississippi County, AR","40,717",13.63858,3.31005,8.63669,21.53578
2019,Arkansas,"Monroe County, AR","6,723",9.37118,3.36878,4.89746,17.93525
2019,Arkansas,"Montgomery County, AR","9,047",14.83580,4.81232,8.19470,26.86215
2019,Arkansas,"Nevada County, AR","8,205",10.16335,3.61518,5.34286,19.33787
2019,Arkansas,"Newton County, AR","7,712",20.47905,6.39318,11.53712,36.35567
2019,Arkansas,"Ouachita County, AR","23,372",10.85493,3.07788,6.41098,18.37939
2019,Arkansas,"Perry County, AR","10,417",14.10679,4.41689,7.93527,25.08080
2019,Arkansas,"Phillips County, AR","17,769",8.30260,2.59638,4.67314,14.75196
2019,Arkansas,"Pike County, AR","10,705",15.87639,4.83098,9.05990,27.82276
2019,Arkansas,"Poinsett County, AR","23,502",20.01543,5.08610,12.42765,32.23658
2019,Arkansas,"Polk County, AR","19,944",14.90978,4.09928,8.93311,24.88094
2019,Arkansas,"Pope County, AR","64,145",12.71928,2.86216,8.30886,19.47205
2019,Arkansas,"Prairie County, AR","8,093",9.77347,3.45754,5.15294,18.53936
2019,Arkansas,"Pulaski County, AR","392,318",19.84317,2.08371,16.17852,24.33932
2019,Arkansas,"Randolph County, AR","18,161",16.48027,4.60004,9.80676,27.69884
2019,Arkansas,"St. Francis County, AR","24,977",9.55880,2.77484,5.58312,16.36925
2019,Arkansas,"Saline County, AR","122,550",25.52596,3.86466,19.06440,34.18133
2019,Arkansas,"Scott County, AR","10,217",19.41351,5.77261,11.20550,33.63474
2019,Arkansas,"Searcy County, AR","7,862",15.65967,5.04213,8.68317,28.24502
2019,Arkansas,"Sebastian County, AR","127,688",13.71169,2.50415,9.66484,19.44911
2019,Arkansas,"Sevier County, AR","16,972",12.28195,3.69400,7.04953,21.39954
2019,Arkansas,"Sharp County, AR","17,276",19.40434,5.23385,11.72932,32.09690
2019,Arkansas,"Stone County, AR","12,614",14.39207,4.41460,8.18068,25.32403
2019,Arkansas,"Union County, AR","38,677",15.36516,3.71209,9.74981,24.21657
2019,Arkansas,"Van Buren County, AR","16,529",13.40130,3.93724,7.78152,23.08279
2019,Arkansas,"Washington County, AR","239,392",7.84427,1.40572,5.56453,11.05761
2019,Arkansas,"White County, AR","78,621",15.40756,3.14222,10.45065,22.71763
2019,Arkansas,"Woodruff County, AR","6,431",13.41442,4.56874,7.22025,24.92430
2019,Arkansas,"Yell County, AR","21,376",13.44916,3.73626,8.01954,22.55271
2019,California,"Alameda County, CA","1,668,412",15.00522,0.92459,13.30254,16.92644
2019,California,"Alpine County, CA","1,113",24.00776,9.03573,12.22451,47.15351
2019,California,"Amador County, CA","39,693",31.68832,6.41308,21.55384,46.59176
2019,California,"Butte County, CA","218,726",27.39860,3.21096,21.82465,34.39650
2019,California,"Calaveras County, CA","46,119",25.54854,5.25008,17.28071,37.77532
2019,California,"Colusa County, CA","21,474",15.16568,4.18096,9.07742,25.34267
2019,California,"Contra Costa County, CA","1,152,883",14.31806,1.07308,12.36936,16.57446
2019,California,"Del Norte County, CA","27,903",23.48304,5.58982,14.99410,36.78273
2019,California,"El Dorado County, CA","193,057",19.09089,2.71128,14.50989,25.11804
2019,California,"Fresno County, CA","997,847",13.58407,1.11470,11.57493,15.94261
2019,California,"Glenn County, CA","28,445",22.16664,5.29889,14.12754,34.78079
2019,California,"Humboldt County, CA","135,839",30.60155,4.15082,23.53887,39.78237
2019,California,"Imperial County, CA","180,439",17.04481,2.59082,12.71553,22.84939
2019,California,"Inyo County, CA","17,993",24.33859,6.28105,15.01021,39.46843
2019,California,"Kern County, CA","898,898",28.99177,1.75248,25.76051,32.62942
2019,California,"Kings County, CA","152,727",15.12653,2.54192,10.95388,20.89123
2019,California,"Lake County, CA","64,463",67.58603,9.01440,52.21206,87.49156
2019,California,"Lassen County, CA","30,694",38.38700,7.88554,25.96736,56.75004
2019,California,"Los Angeles County, CA","10,011,602",12.64413,0.35353,11.97016,13.35626
2019,California,"Madera County, CA","156,717",18.04629,2.82938,13.34356,24.40895
2019,California,"Marin County, CA","259,085",16.95966,2.25277,13.11536,21.93206
2019,California,"Mariposa County, CA","17,117",28.25810,7.14342,17.58595,45.40971
2019,California,"Mendocino County, CA","86,932",42.97725,6.08306,32.69559,56.49720
2019,California,"Merced County, CA","277,114",16.06997,2.12485,12.44166,20.75789
2019,California,"Modoc County, CA","8,866",30.68603,8.64564,18.17893,51.80158
2019,California,"Mono County, CA","14,450",12.47903,3.76481,7.15199,21.77637
2019,California,"Monterey County, CA","433,380",14.94459,1.69664,11.98795,18.63148
2019,California,"Napa County, CA","137,678",13.30026,2.40353,9.40938,18.80126
2019,California,"Nevada County, CA","99,648",19.40508,3.44353,13.80975,27.26690
2019,California,"Orange County, CA","3,170,851",12.95415,0.62923,11.77958,14.24622
2019,California,"Placer County, CA","398,918",15.97905,1.82650,12.79879,19.95069
2019,California,"Plumas County, CA","19,052",32.82436,7.83141,20.93632,51.46106
2019,California,"Riverside County, CA","2,465,569",18.63698,0.85729,17.03246,20.39319
2019,California,"Sacramento County, CA","1,551,660",20.76776,1.13411,18.66393,23.10943
2019,California,"San Benito County, CA","62,803",13.74320,3.07027,9.00395,20.97985
2019,California,"San Bernardino County, CA","2,177,279",11.43957,0.70665,10.13844,12.90816
2019,California,"San Diego County, CA","3,330,459",14.59641,0.65328,13.37216,15.93315
2019,California,"San Francisco County, CA","878,826",45.05615,2.22756,40.90172,49.63386
2019,California,"San Joaquin County, CA","761,571",16.75098,1.41305,14.21027,19.74672
2019,California,"San Luis Obispo County, CA","282,728",18.64148,2.30421,14.66968,23.68997
2019,California,"San Mateo County, CA","764,810",12.86854,1.21977,10.69967,15.47790
2019,California,"Santa Barbara County, CA","445,464",18.06116,1.86971,14.76760,22.09052
2019,California,"Santa Clara County, CA","1,922,411",11.21627,0.74185,9.85656,12.76405
2019,California,"Santa Cruz County, CA","272,870",20.09936,2.44422,15.87703,25.44590
2019,California,"Shasta County, CA","179,645",23.30202,3.15199,17.93673,30.27161
2019,California,"Sierra County, CA","2,959",30.09074,10.20730,16.22988,55.78710
2019,California,"Siskiyou County, CA","43,663",20.02675,4.40795,13.19484,30.39081
2019,California,"Solano County, CA","447,434",17.08839,1.80837,13.91078,20.99309
2019,California,"Sonoma County, CA","492,318",20.23129,1.90751,16.83768,24.31010
2019,California,"Stanislaus County, CA","549,761",15.96852,1.59128,13.15360,19.38649
2019,California,"Sutter County, CA","96,910",11.80633,2.43316,7.97594,17.47378
2019,California,"Tehama County, CA","65,186",12.20907,2.74853,7.97267,18.69262
2019,California,"Trinity County, CA","12,337",29.42061,7.87523,17.84900,48.49935
2019,California,"Tulare County, CA","465,751",9.59167,1.26579,7.42951,12.38352
2019,California,"Tuolumne County, CA","54,290",27.70696,5.30292,19.22224,39.93461
2019,California,"Ventura County, CA","844,203",16.28658,1.32783,13.89196,19.09478
2019,California,"Yolo County, CA","220,019",12.60484,1.98787,9.30397,17.07800
2019,California,"Yuba County, CA","78,549",14.60400,3.03518,9.83686,21.68407
2019,Colorado,"Alamosa County, CO","16,200",25.21635,6.59823,15.45507,41.14327
2019,Colorado,"Arapahoe County, CO","656,051",16.82765,1.51528,14.11956,20.05594
2019,Colorado,"Archuleta County, CO","13,928",17.86504,5.18235,10.43793,30.58255
2019,Colorado,"Baca County, CO","3,620",17.66621,6.31715,9.25912,33.71076
2019,Colorado,"Bent County, CO","5,578",20.57132,6.71965,11.32015,37.38233
2019,Colorado,"Boulder County, CO","1,820,715",16.10189,0.92015,14.39945,18.00617
2019,Colorado,"Chaffee County, CO","20,319",22.62270,5.86206,13.92755,36.75315
2019,Colorado,"Cheyenne County, CO","1,824",9.80370,4.35093,4.52207,21.25643
2019,Colorado,"Clear Creek County, CO","9,598",16.41778,5.14284,9.23299,29.19631
2019,Colorado,"Conejos County, CO","8,169",36.75088,10.34075,21.78717,62.00342
2019,Colorado,"Costilla County, CO","3,872",33.40191,10.93244,18.36285,60.76318
2019,Colorado,"Crowley County, CO","5,989",16.64596,5.63286,8.99064,30.82136
2019,Colorado,"Custer County, CO","5,119",21.61148,7.34594,11.64437,40.11148
2019,Colorado,"Delta County, CO","31,021",24.03789,5.59735,15.48954,37.31326
2019,Colorado,"Denver County, CO","725,508",24.29161,1.76586,21.07712,27.99727
2019,Colorado,"Dolores County, CO","2,042",20.44547,8.05433,10.13863,41.23460
2019,Colorado,"Douglas County, CO","351,842",9.70862,1.42010,7.32064,12.87628
2019,Colorado,"Eagle County, CO","55,183",11.79616,2.81750,7.52151,18.50349
2019,Colorado,"Elbert County, CO","26,707",14.48606,3.88706,8.77898,23.90685
2019,Colorado,"El Paso County, CO","721,929",26.30778,1.84678,22.93722,30.17478
2019,Colorado,"Fremont County, CO","48,009",22.85732,4.77142,15.36940,33.99250
2019,Colorado,"Garfield County, CO","60,031",17.45779,3.70422,11.66758,26.12341
2019,Colorado,"Gilpin County, CO","6,232",16.79987,5.79347,8.98213,31.42590
2019,Colorado,"Grand County, CO","15,748",12.78714,3.79554,7.38703,22.13481
2019,Colorado,"Gunnison County, CO","17,480",14.30205,4.18156,8.32454,24.57677
2019,Colorado,"Hinsdale County, CO",789,16.28018,6.96821,7.68030,34.51428
2019,Colorado,"Huerfano County, CO","6,868",42.97778,12.06394,25.50386,72.42270
2019,Colorado,"Jackson County, CO","1,397",19.66753,8.08312,9.51028,40.67810
2019,Colorado,"Kiowa County, CO","1,417",12.86265,5.40638,6.13572,26.96749
2019,Colorado,"Kit Carson County, CO","7,161",10.97994,3.81528,5.84654,20.62429
2019,Colorado,"Lake County, CO","8,072",21.87457,6.93206,12.23027,39.13322
2019,Colorado,"La Plata County, CO","56,440",14.59544,3.28246,9.53621,22.33864
2019,Colorado,"Larimer County, CO","357,241",15.51278,1.87832,12.26607,19.61956
2019,Colorado,"Las Animas County, CO","14,415",37.65936,9.27316,23.70344,59.83453
2019,Colorado,"Lincoln County, CO","5,694",13.57572,4.71824,7.22746,25.50248
2019,Colorado,"Logan County, CO","22,409",14.52610,3.96623,8.73219,24.16395
2019,Colorado,"Mesa County, CO","154,552",19.65649,2.99949,14.64751,26.37963
2019,Colorado,"Mineral County, CO",756,18.43001,8.66913,8.19223,41.46394
2019,Colorado,"Moffat County, CO","13,209",22.52696,6.35450,13.33936,38.05168
2019,Colorado,"Montezuma County, CO","26,369",21.45607,5.33328,13.45207,34.23006
2019,Colorado,"Montrose County, CO","42,791",15.76639,3.73564,10.08639,24.64835
2019,Colorado,"Morgan County, CO","28,938",13.69832,3.61719,8.36164,22.44230
2019,Colorado,"Otero County, CO","18,243",28.28969,7.17582,17.58153,45.53078
2019,Colorado,"Ouray County, CO","5,005",17.54789,6.20200,9.25740,33.27018
2019,Colorado,"Park County, CO","18,881",18.74300,5.08532,11.30124,31.08939
2019,Colorado,"Phillips County, CO","4,359",10.48730,3.92979,5.35368,20.54659
2019,Colorado,"Pitkin County, CO","17,902",15.28935,4.33313,9.03253,25.88232
2019,Colorado,"Prowers County, CO","12,106",15.34271,4.65298,8.76987,26.84243
2019,Colorado,"Pueblo County, CO","168,409",33.66423,4.04017,26.67304,42.49061
2019,Colorado,"Rio Blanco County, CO","6,350",21.83402,7.13410,12.01521,39.68518
2019,Colorado,"Rio Grande County, CO","11,277",33.45626,8.96848,20.28412,55.18875
2019,Colorado,"Routt County, CO","25,579",16.45170,4.29580,10.09335,26.81835
2019,Colorado,"Saguache County, CO","6,829",19.48256,6.20337,10.86530,34.93775
2019,Colorado,"San Juan County, CO",723,18.68911,7.97842,8.83137,39.55833
2019,Colorado,"San Miguel County, CO","8,169",13.05496,4.39195,7.07349,24.09716
2019,Colorado,"Sedgwick County, CO","2,274",13.67306,5.62994,6.60432,28.31156
2019,Colorado,"Summit County, CO","30,851",11.26426,3.04518,6.80240,18.65226
2019,Colorado,"Teller County, CO","25,408",19.35152,4.89363,12.04041,31.10078
2019,Colorado,"Washington County, CO","4,869",10.24712,3.68087,5.35706,19.60289
2019,Colorado,"Yuma County, CO","10,020",6.40737,2.41855,3.25739,12.60592
2019,Connecticut,"Fairfield County, CT","944,388",20.06770,1.41028,17.49403,23.02095
2019,Connecticut,"Hartford County, CT","891,349",37.34328,2.00781,33.61543,41.48577
2019,Connecticut,"Litchfield County, CT","180,396",38.59021,4.25237,31.15327,47.80567
2019,Connecticut,"Middlesex County, CT","162,538",29.95707,3.82487,23.39347,38.36518
2019,Connecticut,"New Haven County, CT","853,818",39.65361,2.11458,35.72573,44.01463
2019,Connecticut,"New London County, CT","265,784",41.13382,3.72143,34.48611,49.06544
2019,Connecticut,"Tolland County, CT","150,865",22.15262,3.26893,16.66389,29.45209
2019,Connecticut,"Windham County, CT","116,884",42.21777,5.36620,33.00359,54.00889
2019,Delaware,"Kent County, DE","181,492",32.72498,3.85502,26.03825,41.13186
2019,Delaware,"New Castle County, DE","559,941",46.03213,2.79742,40.87588,51.84047
2019,Delaware,"Sussex County, DE","235,235",41.54270,3.95263,34.51718,50.00086
2019,District of Columbia,"District of Columbia, DC","708,253",42.80538,2.40712,38.34754,47.78287
2019,Florida,"Alachua County, FL","269,489",11.67896,1.75918,8.73488,15.61609
2019,Florida,"Baker County, FL","29,288",21.24624,5.05347,13.56714,33.26507
2019,Florida,"Bay County, FL","173,895",30.07401,3.73105,23.64619,38.25206
2019,Florida,"Bradford County, FL","28,348",25.32752,5.87997,16.33789,39.26357
2019,Florida,"Brevard County, FL","601,024",50.28655,2.83159,45.04301,56.14213
2019,Florida,"Broward County, FL","1,955,475",25.88666,1.13587,23.75609,28.20900
2019,Florida,"Calhoun County, FL","14,140",14.72473,4.35662,8.52013,25.44908
2019,Florida,"Charlotte County, FL","189,669",10.99585,1.91261,7.87656,15.35209
2019,Florida,"Citrus County, FL","150,153",31.90537,4.09795,24.87869,40.91888
2019,Florida,"Clay County, FL","219,014",26.34469,3.13905,20.90766,33.19752
2019,Florida,"Collier County, FL","385,917",21.20904,2.17964,17.36640,25.90331
2019,Florida,"Columbia County, FL","71,766",20.57817,3.96752,14.24062,29.73641
2019,Florida,"DeSoto County, FL","37,821",17.20926,4.15017,10.92986,27.10465
2019,Florida,"Dixie County, FL","16,887",24.79108,6.51853,15.15900,40.53516
