Year,State,County,Population,Model-based Death Rate,Standard Deviation,Lower Confidence Limit,Upper Confidence Limit
2017,Alabama,"Houston County, AL","104,472",14.23877,2.74243,9.85759,20.56881
2017,Alabama,"Jackson County, AL","51,865",13.49757,3.15823,8.67971,20.99260
2017,Alabama,"Jefferson County, AL","659,892",30.84664,2.09619,27.01188,35.22714
2017,Alabama,"Lamar County, AL","13,885",11.18053,3.55657,6.23876,20.04048
2017,Alabama,"Lauderdale County, AL","92,701",12.72808,2.61244,8.61284,18.81103
2017,Alabama,"Lawrence County, AL","33,035",16.35823,4.04258,10.28053,26.03093
2017,Alabama,"Lee County, AL","161,808",9.13904,1.76705,6.31857,13.22002
2017,Alabama,"Limestone County, AL","94,144",10.14112,2.20208,6.71791,15.30968
2017,Alabama,"Lowndes County, AL","10,100",7.04423,2.50337,3.70492,13.39611
2017,Alabama,"Macon County, AL","18,828",8.00867,2.52500,4.48942,14.28974
2017,Alabama,"Madison County, AL","362,061",19.66201,2.14718,15.90288,24.31150
2017,Alabama,"Marengo County, AL","19,411",6.17127,2.00266,3.40822,11.17668
2017,Alabama,"Marion County, AL","29,825",8.70101,2.50405,5.10337,14.83829
2017,Alabama,"Marshall County, AL","95,589",15.10562,2.92699,10.43509,21.86643
2017,Alabama,"Mobile County, AL","414,209",13.07943,1.59791,10.32058,16.57605
2017,Alabama,"Monroe County, AL","21,294",12.64106,3.61569,7.43611,21.49415
2017,Alabama,"Montgomery County, AL","227,514",7.08864,1.33022,4.95167,10.14811
2017,Alabama,"Morgan County, AL","118,940",18.31375,3.13043,13.19066,25.42725
2017,Alabama,"Perry County, AL","9,304",7.08302,2.52958,3.71495,13.50638
2017,Alabama,"Pickens County, AL","20,224",13.75108,3.87469,8.14572,23.21408
2017,Alabama,"Pike County, AL","33,441",8.92274,2.51209,5.28841,15.05807
2017,Alabama,"Randolph County, AL","22,702",16.30447,4.41765,9.83804,27.02869
2017,Alabama,"Russell County, AL","57,134",11.97800,2.78731,7.71745,18.58489
2017,Alabama,"St. Clair County, AL","87,985",29.70767,4.78819,21.78735,40.51060
2017,Alabama,"Shelby County, AL","213,854",16.44299,2.37792,12.43683,21.74001
2017,Alabama,"Sumter County, AL","12,756",5.16540,1.85867,2.69796,9.89115
2017,Alabama,"Talladega County, AL","80,192",14.89965,3.05777,10.08321,22.01995
2017,Alabama,"Tallapoosa County, AL","40,624",11.05423,2.82307,6.84848,17.84277
2017,Alabama,"Tuscaloosa County, AL","207,849",17.27948,2.48005,13.09654,22.79970
2017,Alabama,"Walker County, AL","63,929",26.28759,4.85972,18.45264,37.43914
2017,Alabama,"Washington County, AL","16,484",9.78633,3.01330,5.55213,17.25297
2017,Alabama,"Wilcox County, AL","10,704",6.41918,2.28562,3.37247,12.22025
2017,Alabama,"Winston County, AL","23,753",11.89154,3.30254,7.09170,19.93786
2017,Alaska,"Aleutians East Borough, AK","3,445",17.16262,6.19707,8.94730,32.92856
2017,Alaska,"Aleutians West Census Area, AK","5,760",13.16859,4.78683,6.83920,25.35997
2017,Alaska,"Anchorage Borough, AK","295,118",24.21968,2.63792,19.59974,29.93014
2017,Alaska,"Bethel Census Area, AK","18,102",13.18611,3.83415,7.69542,22.59878
2017,Alaska,"Bristol Bay Borough, AK",869,19.63420,9.07394,8.82743,43.67621
2017,Alaska,"Denali Borough, AK","2,103",14.84551,6.37260,6.99086,31.52883
2017,Alaska,"Dillingham Census Area, AK","4,934",17.31792,6.25310,9.02719,33.22505
2017,Alaska,"Fairbanks North Star Borough, AK","99,911",15.66979,2.97097,10.90730,22.51244
2017,Alaska,"Haines Borough, AK","2,526",12.60282,5.44843,5.90878,26.88317
2017,Alaska,"Juneau Borough, AK","32,106",26.03225,5.85628,17.00899,39.85063
2017,Alaska,"Kenai Peninsula Borough, AK","58,594",21.36797,4.30544,14.55633,31.36579
2017,Alaska,"Ketchikan Gateway Borough, AK","13,874",20.17576,5.75335,11.88529,34.25577
2017,Alaska,"Kodiak Island Borough, AK","13,605",15.54509,4.53704,9.05471,26.68883
2017,Alaska,"Lake and Peninsula Borough, AK","1,606",18.23929,7.99400,8.47920,39.23891
2017,Alaska,"Matanuska-Susitna Borough, AK","106,426",20.74261,3.53373,14.95580,28.76911
2017,Alaska,"Nome Census Area, AK","10,038",11.54390,3.87552,6.26160,21.28417
2017,Alaska,"North Slope Borough, AK","9,401",12.37302,4.10807,6.75130,22.67917
2017,Alaska,"Northwest Arctic Borough, AK","7,805",7.85793,3.18547,3.83125,16.11925
2017,Alaska,"Prince of Wales-Outer Ketchikan Census Area, AK","6,441",15.33714,4.97318,8.47249,27.76396
2017,Alaska,"Sitka Borough, AK","8,640",15.88394,5.07076,8.84587,28.52200
2017,Alaska,"Skagway-Hoonah-Angoon Census Area, AK","3,308",11.92709,5.00176,5.69728,24.97134
2017,Alaska,"Southeast Fairbanks Census Area, AK","6,918",13.50925,4.52842,7.33371,24.88773
2017,Alaska,"Valdez-Cordova Census Area, AK","6,509",21.60068,6.85515,12.06651,38.66983
2017,Alaska,"Wade Hampton Census Area, AK","8,247",12.54895,4.46149,6.59865,23.87010
2017,Alaska,"Wrangell-Petersburg Census Area, AK","5,800",21.97744,7.27966,12.00657,40.23282
2017,Alaska,"Yakutat Borough, AK",610,15.04290,6.25141,7.22508,31.32156
2017,Alaska,"Yukon-Koyukuk Census Area, AK","5,400",15.03077,5.24422,7.98505,28.29551
2017,Arizona,"Apache County, AZ","71,538",12.61484,2.77008,8.32015,19.12683
2017,Arizona,"Cochise County, AZ","125,048",22.59996,3.53950,16.71545,30.55799
2017,Arizona,"Coconino County, AZ","141,300",19.34892,3.06638,14.26150,26.25298
2017,Arizona,"Gila County, AZ","53,619",34.59272,6.23444,24.49515,48.85715
2017,Arizona,"Graham County, AZ","37,530",22.27003,4.98652,14.57606,34.02574
2017,Arizona,"Greenlee County, AZ","9,451",20.20756,6.24524,11.44199,35.69075
2017,Arizona,"La Paz County, AZ","20,737",29.53893,7.12284,18.75876,46.51870
2017,Arizona,"Maricopa County, AZ","4,329,227",22.41906,0.71473,21.06190,23.86410
2017,Arizona,"Mohave County, AZ","207,668",26.15012,3.19224,20.63821,33.13528
2017,Arizona,"Navajo County, AZ","109,145",18.45749,3.23184,13.19215,25.82303
2017,Arizona,"Pima County, AZ","1,027,115",24.37053,1.50174,21.60496,27.49098
2017,Arizona,"Pinal County, AZ","431,490",14.53734,1.67282,11.62697,18.17691
2017,Arizona,"Santa Cruz County, AZ","46,578",15.71515,3.64361,10.14398,24.35074
2017,Arizona,"Yavapai County, AZ","228,398",26.16277,3.07077,20.83337,32.85633
2017,Arizona,"Yuma County, AZ","209,244",14.39173,2.20220,10.71572,19.32915
2017,Arkansas,"Arkansas County, AR","17,925",14.29706,4.06760,8.43160,24.24804
2017,Arkansas,"Ashley County, AR","20,333",12.30417,3.48153,7.27321,20.81172
2017,Arkansas,"Baxter County, AR","41,319",24.26405,5.21381,16.13904,36.48386
2017,Arkansas,"Benton County, AR","266,882",12.93756,1.88391,9.76718,17.13742
2017,Arkansas,"Boone County, AR","37,531",15.12028,3.68706,9.55576,23.92319
2017,Arkansas,"Bradley County, AR","10,813",9.37493,3.21523,5.02749,17.48476
2017,Arkansas,"Calhoun County, AR","5,196",12.79789,4.68679,6.61855,24.74878
2017,Arkansas,"Carroll County, AR","27,901",19.85268,4.84798,12.53835,31.42932
2017,Arkansas,"Chicot County, AR","10,655",10.15115,3.31674,5.58559,18.44950
2017,Arkansas,"Clark County, AR","22,234",9.30540,2.80076,5.33988,16.21995
2017,Arkansas,"Clay County, AR","14,859",16.41445,4.72459,9.62525,27.99249
2017,Arkansas,"Cleburne County, AR","25,085",14.93910,3.98743,9.07488,24.59444
2017,Arkansas,"Cleveland County, AR","8,177",10.14483,3.46358,5.45337,18.87418
2017,Arkansas,"Columbia County, AR","23,675",10.50332,2.99515,6.18614,17.83178
2017,Arkansas,"Conway County, AR","20,821",15.42970,4.23218,9.25541,25.72082
2017,Arkansas,"Craighead County, AR","107,274",14.03668,2.69269,9.73094,20.24812
2017,Arkansas,"Crawford County, AR","62,982",20.68380,4.12526,14.14222,30.24957
2017,Arkansas,"Crittenden County, AR","48,704",18.80429,4.15034,12.37959,28.57065
2017,Arkansas,"Cross County, AR","16,792",16.17643,4.61330,9.52851,27.46605
2017,Arkansas,"Dallas County, AR","7,312",8.86469,3.18107,4.63708,16.94888
2017,Arkansas,"Desha County, AR","11,762",8.22187,2.76800,4.45307,15.18192
2017,Arkansas,"Drew County, AR","18,372",15.54615,4.40430,9.18642,26.31319
2017,Arkansas,"Faulkner County, AR","123,706",13.59052,2.52175,9.52995,19.38189
2017,Arkansas,"Franklin County, AR","17,833",21.49826,5.73868,13.05956,35.39543
2017,Arkansas,"Fulton County, AR","12,147",21.65735,6.20740,12.72640,36.86020
2017,Arkansas,"Garland County, AR","98,476",34.01059,5.01200,25.59290,45.20009
2017,Arkansas,"Grant County, AR","18,118",15.18538,4.34066,8.93543,25.81236
2017,Arkansas,"Greene County, AR","45,002",15.13347,3.53698,9.73399,23.52354
2017,Arkansas,"Hempstead County, AR","21,895",9.69022,2.86354,5.61083,16.73831
2017,Arkansas,"Hot Spring County, AR","33,630",19.75536,4.74562,12.56751,31.06388
2017,Arkansas,"Howard County, AR","13,361",8.65720,2.88202,4.71704,15.89057
2017,Arkansas,"Independence County, AR","37,416",14.59450,3.60206,9.17732,23.21167
2017,Arkansas,"Izard County, AR","13,673",24.24730,6.69056,14.50627,40.53417
2017,Arkansas,"Jackson County, AR","17,033",13.45500,3.87247,7.88973,22.94422
2017,Arkansas,"Jefferson County, AR","69,350",15.48747,3.28352,10.35504,23.16950
2017,Arkansas,"Johnson County, AR","26,423",18.73513,4.78756,11.60575,30.25104
2017,Arkansas,"Lafayette County, AR","6,807",8.60230,3.12320,4.47053,16.55486
2017,Arkansas,"Lawrence County, AR","16,588",15.85964,4.50907,9.35526,26.88828
2017,Arkansas,"Lee County, AR","9,121",13.38274,4.53664,7.22227,24.80395
2017,Arkansas,"Lincoln County, AR","13,481",19.83687,5.85768,11.49197,34.25513
2017,Arkansas,"Little River County, AR","12,386",16.09960,4.85800,9.22717,28.09817
2017,Arkansas,"Logan County, AR","21,740",19.93034,5.13629,12.29808,32.29868
2017,Arkansas,"Lonoke County, AR","72,843",14.77239,3.10612,9.90616,22.02872
2017,Arkansas,"Madison County, AR","16,307",10.17727,3.14574,5.76224,17.97635
2017,Arkansas,"Marion County, AR","16,458",18.59741,5.18848,11.06890,31.24986
2017,Arkansas,"Miller County, AR","43,819",8.10555,2.17686,4.90993,13.38174
2017,Arkansas,"Mississippi County, AR","42,093",16.46778,3.84583,10.59790,25.59181
2017,Arkansas,"Monroe County, AR","7,012",8.94171,3.21489,4.67237,17.11449
2017,Arkansas,"Montgomery County, AR","8,893",15.10338,4.89890,8.34267,27.34599
2017,Arkansas,"Nevada County, AR","8,300",9.12996,3.26024,4.78887,17.40856
2017,Arkansas,"Newton County, AR","7,816",22.04449,6.83908,12.45890,39.01174
2017,Arkansas,"Ouachita County, AR","23,820",11.61882,3.26592,6.89078,19.59224
2017,Arkansas,"Perry County, AR","10,332",15.22491,4.74556,8.58422,27.00729
2017,Arkansas,"Phillips County, AR","18,607",8.40457,2.61825,4.73970,14.90414
2017,Arkansas,"Pike County, AR","10,731",16.13072,4.90180,9.21117,28.24953
2017,Arkansas,"Poinsett County, AR","24,082",21.19027,5.31828,13.22873,33.94538
2017,Arkansas,"Polk County, AR","20,163",15.92457,4.32475,9.59615,26.42420
2017,Arkansas,"Pope County, AR","63,657",11.83919,2.70670,7.68459,18.23955
2017,Arkansas,"Prairie County, AR","8,263",9.93122,3.50806,5.24044,18.82294
2017,Arkansas,"Pulaski County, AR","393,585",17.95355,1.96477,14.51447,22.20866
2017,Arkansas,"Randolph County, AR","17,724",15.90121,4.46716,9.43307,26.80646
2017,Arkansas,"St. Francis County, AR","25,959",9.12916,2.65183,5.33025,15.63802
2017,Arkansas,"Saline County, AR","119,578",23.35326,3.67970,17.24244,31.63297
2017,Arkansas,"Scott County, AR","10,360",18.59579,5.54650,10.71670,32.26602
2017,Arkansas,"Searcy County, AR","7,928",14.98255,4.83448,8.29800,27.05332
2017,Arkansas,"Sebastian County, AR","127,910",15.97589,2.78462,11.43519,22.31852
2017,Arkansas,"Sevier County, AR","17,085",13.19789,3.94182,7.60180,22.91651
2017,Arkansas,"Sharp County, AR","17,146",24.30461,6.37570,14.88060,39.70188
2017,Arkansas,"Stone County, AR","12,555",13.80323,4.24876,7.83186,24.33004
2017,Arkansas,"Union County, AR","39,499",14.07962,3.43940,8.89170,22.29373
2017,Arkansas,"Van Buren County, AR","16,557",15.23292,4.42165,8.89772,26.08525
2017,Arkansas,"Washington County, AR","232,915",8.99491,1.55840,6.45109,12.54225
2017,Arkansas,"White County, AR","78,944",16.10208,3.24405,10.97052,23.63638
2017,Arkansas,"Woodruff County, AR","6,580",15.40279,5.20712,8.32437,28.50569
2017,Arkansas,"Yell County, AR","21,544",16.00963,4.34241,9.65425,26.55155
2017,California,"Alameda County, CA","1,659,824",8.24376,0.67362,7.02911,9.66852
2017,California,"Alpine County, CA","1,116",22.91957,8.63143,11.66575,45.03123
2017,California,"Amador County, CA","38,549",23.87713,5.20346,15.79217,36.09356
2017,California,"Butte County, CA","228,700",23.43844,2.87512,18.47664,29.73186
2017,California,"Calaveras County, CA","45,658",21.40956,4.59769,14.24201,32.18225
2017,California,"Colusa County, CA","21,558",13.80568,3.84485,8.22363,23.17880
2017,California,"Contra Costa County, CA","1,145,623",10.56377,0.91271,8.92621,12.50216
2017,California,"Del Norte County, CA","27,383",22.84067,5.48240,14.53294,35.90068
2017,California,"El Dorado County, CA","188,793",19.49680,2.77022,14.81655,25.65532
2017,California,"Fresno County, CA","984,726",12.86274,1.08860,10.90598,15.17118
2017,California,"Glenn County, CA","27,876",19.60816,4.80226,12.36812,31.08036
2017,California,"Humboldt County, CA","136,710",34.96198,4.49138,27.26022,44.84013
2017,California,"Imperial County, CA","181,250",13.89059,2.26229,10.15477,19.00024
2017,California,"Inyo County, CA","17,819",22.32972,5.83855,13.69023,36.42097
2017,California,"Kern County, CA","887,316",25.87900,1.66123,22.82793,29.33885
2017,California,"Kings County, CA","149,542",11.63948,2.13467,8.19389,16.53426
2017,California,"Lake County, CA","64,132",47.29754,7.21567,35.24601,63.46893
2017,California,"Lassen County, CA","30,919",29.48216,6.42770,19.49580,44.57352
2017,California,"Los Angeles County, CA","10,092,365",9.12736,0.29861,8.56083,9.73156
2017,California,"Madera County, CA","155,079",13.90529,2.38577,10.00360,19.32914
2017,California,"Marin County, CA","259,975",15.58442,2.13564,11.95658,20.31383
2017,California,"Mariposa County, CA","17,461",25.80838,6.59250,15.98705,41.66105
2017,California,"Mendocino County, CA","87,690",30.61888,4.87712,22.53401,41.60603
2017,California,"Merced County, CA","270,837",13.48014,1.92231,10.23453,17.75572
2017,California,"Modoc County, CA","8,864",32.91663,9.20621,19.56876,55.37581
2017,California,"Mono County, CA","14,333",11.97529,3.62775,6.84888,20.93970
2017,California,"Monterey County, CA","433,803",11.18082,1.42800,8.73012,14.31962
2017,California,"Napa County, CA","139,818",11.77346,2.19485,8.24245,16.81690
2017,California,"Nevada County, CA","99,421",20.72266,3.60619,14.84094,28.93559
2017,California,"Orange County, CA","3,174,159",11.85799,0.60086,10.73881,13.09418
2017,California,"Placer County, CA","385,348",12.23025,1.58014,9.52286,15.70761
2017,California,"Plumas County, CA","18,680",30.44348,7.38198,19.28431,48.05193
2017,California,"Riverside County, CA","2,413,058",17.11892,0.82926,15.57076,18.82152
2017,California,"Sacramento County, CA","1,527,984",14.40737,0.94355,12.67674,16.37476
2017,California,"San Benito County, CA","60,190",14.11544,3.16396,9.23566,21.57660
2017,California,"San Bernardino County, CA","2,149,847",9.19615,0.63356,8.03826,10.52125
2017,California,"San Diego County, CA","3,319,019",14.65323,0.65569,13.42445,15.99490
2017,California,"San Francisco County, CA","877,471",21.60125,1.51783,18.83118,24.77956
2017,California,"San Joaquin County, CA","743,286",19.69099,1.55998,16.87082,22.98353
2017,California,"San Luis Obispo County, CA","282,473",16.30018,2.12604,12.66246,20.98368
2017,California,"San Mateo County, CA","768,658",10.73136,1.09882,8.79338,13.09710
2017,California,"Santa Barbara County, CA","444,998",15.51985,1.71477,12.52175,19.23671
2017,California,"Santa Clara County, CA","1,932,251",8.35435,0.63261,7.20646,9.68544
2017,California,"Santa Cruz County, CA","274,865",16.99134,2.20334,13.21817,21.84207
2017,California,"Shasta County, CA","179,403",22.62501,3.09680,17.36277,29.48105
2017,California,"Sierra County, CA","3,008",30.57694,10.35741,16.50468,56.64488
2017,California,"Siskiyou County, CA","43,647",21.97640,4.74098,14.59363,33.09217
2017,California,"Solano County, CA","443,554",13.94613,1.61376,11.14050,17.45910
2017,California,"Sonoma County, CA","502,203",14.69409,1.57846,11.92506,18.10667
2017,California,"Stanislaus County, CA","544,494",13.82560,1.47241,11.23993,17.00629
2017,California,"Sutter County, CA","96,161",13.34579,2.67253,9.11189,19.54666
2017,California,"Tehama County, CA","63,827",14.11250,3.09617,9.31092,21.38975
2017,California,"Trinity County, CA","12,727",25.30619,6.87151,15.25042,41.98825
2017,California,"Tulare County, CA","462,072",8.73893,1.19901,6.70241,11.39432
2017,California,"Tuolumne County, CA","53,953",28.97220,5.48620,20.17461,41.60466
2017,California,"Ventura County, CA","848,264",17.52315,1.37845,15.02969,20.43114
2017,California,"Yolo County, CA","218,470",12.74346,2.00703,9.40999,17.25900
2017,California,"Yuba County, CA","76,575",17.23695,3.45697,11.76365,25.26151
2017,Colorado,"Alamosa County, CO","16,102",25.60857,6.69235,15.70434,41.75942
2017,Colorado,"Arapahoe County, CO","645,080",14.15784,1.38672,11.70025,17.13208
2017,Colorado,"Archuleta County, CO","13,312",17.25581,5.04332,10.04502,29.64661
2017,Colorado,"Baca County, CO","3,554",16.89612,6.05424,8.84494,32.27766
2017,Colorado,"Bent County, CO","5,828",22.14239,7.18376,12.22867,40.09499
2017,Colorado,"Boulder County, CO","1,777,688",16.59362,0.94546,14.84405,18.54998
2017,Colorado,"Chaffee County, CO","19,700",19.82062,5.25458,12.07705,32.53043
2017,Colorado,"Cheyenne County, CO","1,849",9.97747,4.42645,4.60325,21.62828
2017,Colorado,"Clear Creek County, CO","9,573",16.69097,5.22331,9.39126,29.66735
2017,Colorado,"Conejos County, CO","8,141",35.34490,9.99122,20.90704,59.76088
2017,Colorado,"Costilla County, CO","3,758",30.17149,9.95069,16.51899,55.10515
2017,Colorado,"Crowley County, CO","5,820",18.02416,6.08319,9.74917,33.32667
2017,Colorado,"Custer County, CO","4,861",22.05172,7.50798,11.87099,40.96497
2017,Colorado,"Delta County, CO","30,516",17.73015,4.37242,11.15216,28.18793
2017,Colorado,"Denver County, CO","704,869",22.38306,1.71292,19.27749,25.98974
2017,Colorado,"Dolores County, CO","2,044",22.16347,8.71303,11.00429,44.64544
2017,Colorado,"Douglas County, CO","336,347",9.66420,1.43932,7.25094,12.88129
2017,Colorado,"Eagle County, CO","55,022",11.95595,2.85016,7.62951,18.73901
2017,Colorado,"Elbert County, CO","25,735",13.32441,3.63055,8.01783,22.14407
2017,Colorado,"El Paso County, CO","700,838",26.28464,1.87171,22.87221,30.20735
2017,Colorado,"Fremont County, CO","47,633",25.89187,5.25213,17.59605,38.10085
2017,Colorado,"Garfield County, CO","59,065",17.08252,3.65660,11.37845,25.64721
2017,Colorado,"Gilpin County, CO","6,024",16.10767,5.57645,8.59343,30.19447
2017,Colorado,"Grand County, CO","15,385",17.27684,4.99504,10.11134,29.52908
2017,Colorado,"Gunnison County, CO","16,896",13.79463,4.06030,8.00275,23.78182
2017,Colorado,"Hinsdale County, CO",788,16.57255,7.09229,7.81888,35.13082
2017,Colorado,"Huerfano County, CO","6,632",43.87491,12.33485,26.01722,73.98852
2017,Colorado,"Jackson County, CO","1,376",21.34344,8.76171,10.32812,44.11381
2017,Colorado,"Kiowa County, CO","1,368",13.09810,5.50634,6.24730,27.46410
2017,Colorado,"Kit Carson County, CO","7,149",11.88147,4.11564,6.33766,22.27998
2017,Colorado,"Lake County, CO","7,769",18.69799,6.00849,10.37806,33.68990
2017,Colorado,"La Plata County, CO","55,717",15.46970,3.44630,10.14561,23.58844
2017,Colorado,"Larimer County, CO","344,509",15.56934,1.91026,12.27318,19.75138
2017,Colorado,"Las Animas County, CO","14,237",36.47950,9.04595,22.89106,58.13353
2017,Colorado,"Lincoln County, CO","5,526",13.82934,4.80846,7.36073,25.98500
2017,Colorado,"Logan County, CO","22,314",13.25959,3.67323,7.91625,22.20499
2017,Colorado,"Mesa County, CO","151,435",25.04688,3.52491,19.08371,32.87616
2017,Colorado,"Mineral County, CO",753,20.01055,9.40555,8.89912,44.99823
2017,Colorado,"Moffat County, CO","13,095",19.40809,5.56508,11.40191,33.03815
2017,Colorado,"Montezuma County, CO","26,187",17.92768,4.59027,11.09456,28.97064
2017,Colorado,"Montrose County, CO","41,795",17.58098,4.09848,11.32320,27.30259
2017,Colorado,"Morgan County, CO","28,275",12.57435,3.36703,7.62642,20.73058
2017,Colorado,"Otero County, CO","18,344",21.17995,5.59828,12.92184,34.71375
2017,Colorado,"Ouray County, CO","4,815",15.80600,5.61989,8.31026,30.06598
2017,Colorado,"Park County, CO","17,935",21.33211,5.73074,12.92179,35.22490
2017,Colorado,"Phillips County, CO","4,339",10.67299,3.99803,5.44950,20.90634
2017,Colorado,"Pitkin County, CO","18,027",16.38091,4.60504,9.71494,27.62448
2017,Colorado,"Prowers County, CO","11,990",17.51308,5.25790,10.06161,30.48769
2017,Colorado,"Pueblo County, CO","166,370",30.38202,3.81926,23.81375,38.76419
2017,Colorado,"Rio Blanco County, CO","6,362",20.90538,6.84822,11.48818,38.04782
2017,Colorado,"Rio Grande County, CO","11,300",35.73064,9.49220,21.75256,58.70041
2017,Colorado,"Routt County, CO","25,220",19.45531,4.96752,12.05627,31.40265
2017,Colorado,"Saguache County, CO","6,632",18.69762,5.97895,10.40403,33.60350
2017,Colorado,"San Juan County, CO",713,17.83774,7.61841,8.42646,37.76643
2017,Colorado,"San Miguel County, CO","8,049",13.28853,4.46982,7.20064,24.52620
2017,Colorado,"Sedgwick County, CO","2,314",13.91062,5.72396,6.72171,28.79194
2017,Colorado,"Summit County, CO","30,848",12.04835,3.22989,7.30422,19.87447
2017,Colorado,"Teller County, CO","24,713",22.84072,5.64920,14.34982,36.35971
2017,Colorado,"Washington County, CO","4,909",10.42394,3.74189,5.45148,19.93370
2017,Colorado,"Yuma County, CO","9,976",6.12484,2.31578,3.11065,12.06149
2017,Connecticut,"Fairfield County, CT","944,107",18.14820,1.33678,15.71732,20.95593
2017,Connecticut,"Hartford County, CT","893,141",34.41669,1.92259,30.85481,38.39094
2017,Connecticut,"Litchfield County, CT","181,719",30.10599,3.66555,23.77501,38.12530
2017,Connecticut,"Middlesex County, CT","163,058",28.62099,3.71595,22.25921,36.80368
2017,Connecticut,"New Haven County, CT","857,845",34.17093,1.95276,30.55799,38.21223
2017,Connecticut,"New London County, CT","267,829",32.87509,3.27283,27.08525,39.90474
2017,Connecticut,"Tolland County, CT","151,136",27.40810,3.73291,21.06185,35.67018
2017,Connecticut,"Windham County, CT","116,489",35.45795,4.83111,27.24484,46.15077
2017,Delaware,"Kent County, DE","176,754",23.59204,3.19932,18.14897,30.66919
2017,Delaware,"New Castle County, DE","556,491",40.77234,2.63237,35.93950,46.25665
2017,Delaware,"Sussex County, DE","224,697",28.05351,3.22249,22.44600,35.06390
2017,District of Columbia,"District of Columbia, DC","697,079",43.35929,2.44182,38.83758,48.40890
2017,Florida,"Alachua County, FL","266,501",11.33521,1.73252,8.44273,15.21916
2017,Florida,"Baker County, FL","28,255",24.92634,5.79682,16.06779,38.66883
2017,Florida,"Bay County, FL","184,841",19.95266,2.83441,15.16407,26.25407
2017,Florida,"Bradford County, FL","27,158",25.99035,6.05327,16.74353,40.34408
2017,Florida,"Brevard County, FL","588,165",41.71991,2.59493,36.94400,47.11472
2017,Florida,"Broward County, FL","1,935,945",28.56332,1.20042,26.30740,31.01342
2017,Florida,"Calhoun County, FL","14,463",18.67970,5.39352,10.93916,31.90638
2017,Florida,"Charlotte County, FL","181,998",8.39520,1.60133,5.83126,12.08596
2017,Florida,"Citrus County, FL","145,619",27.21350,3.76185,20.83139,35.55180
2017,Florida,"Clay County, FL","212,381",26.72320,3.20569,21.17558,33.72611
2017,Florida,"Collier County, FL","373,286",18.31783,2.03270,14.76567,22.72556
2017,Florida,"Columbia County, FL","70,051",23.90097,4.44816,16.74331,34.12117
2017,Florida,"DeSoto County, FL","37,159",11.91933,3.05940,7.36797,19.28183
2017,Florida,"Dixie County, FL","16,609",30.63168,7.66655,19.14451,49.00926
